No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
14521,2014,10,27,0,3.0,3.0,,,,,6.2,1025.2,-4.3,0.0,NW,1.0,Wanshouxigong
14522,2014,10,27,1,3.0,3.0,,,,,9.2,1025.5,-12.0,0.0,NW,1.8,Wanshouxigong
14523,2014,10,27,2,3.0,3.0,,,,,8.7,1025.5,-10.3,0.0,WNW,1.0,Wanshouxigong
14524,2014,10,27,3,3.0,3.0,,,,,8.4,1025.6,-11.6,0.0,NW,1.5,Wanshouxigong
14525,2014,10,27,4,3.0,3.0,,,,,7.4,1025.8,-10.0,0.0,NW,1.0,Wanshouxigong
14526,2014,10,27,5,3.0,3.0,,,,,5.0,1026.1,-6.3,0.0,WNW,0.6,Wanshouxigong
14527,2014,10,27,6,4.0,4.0,,,,,3.2,1026.4,-4.5,0.0,W,1.1,Wanshouxigong
14528,2014,10,27,7,3.0,3.0,,,,,7.3,1027.0,-9.6,0.0,NW,1.2,Wanshouxigong
14529,2014,10,27,8,6.0,6.0,,,,,10.1,1027.3,-8.1,0.0,NE,1.3,Wanshouxigong
14530,2014,10,27,9,13.0,13.0,,,,,11.8,1027.3,-8.7,0.0,SSW,1.9,Wanshouxigong
14531,2014,10,27,10,,,,,,,12.6,1026.8,-8.0,0.0,SW,1.9,Wanshouxigong
14532,2014,10,27,11,,,,,,,13.5,1025.9,-6.2,0.0,W,2.0,Wanshouxigong
14533,2014,10,27,12,,,,,,,15.1,1024.6,-5.4,0.0,SSW,3.9,Wanshouxigong
14534,2014,10,27,13,,,,,,,15.4,1023.8,-3.0,0.0,SW,2.4,Wanshouxigong
14535,2014,10,27,14,14.0,14.0,17.0,31.0,800.0,56.0,15.5,1023.4,-1.6,0.0,SW,2.5,Wanshouxigong
14536,2014,10,27,15,,,17.0,35.0,700.0,59.0,15.1,1022.8,-1.1,0.0,SSW,2.0,Wanshouxigong
14537,2014,10,27,16,,69.0,16.0,39.0,600.0,66.0,13.9,1022.7,-0.6,0.0,SW,1.4,Wanshouxigong
14538,2014,10,27,17,22.0,22.0,10.0,39.0,500.0,64.0,12.5,1022.8,-0.1,0.0,SSW,1.3,Wanshouxigong
14539,2014,10,27,18,33.0,33.0,8.0,66.0,600.0,33.0,11.8,1023.1,0.8,0.0,WSW,0.3,Wanshouxigong
14540,2014,10,27,19,40.0,40.0,6.0,85.0,700.0,12.0,11.4,1023.1,-1.1,0.0,SSW,1.8,Wanshouxigong
14541,2014,10,27,20,60.0,60.0,14.0,91.0,1100.0,9.0,9.9,1023.4,-0.1,0.0,SSW,1.2,Wanshouxigong
14542,2014,10,27,21,66.0,66.0,15.0,89.0,1100.0,4.0,9.3,1023.5,0.7,0.0,WSW,1.4,Wanshouxigong
14543,2014,10,27,22,56.0,56.0,12.0,82.0,1200.0,2.0,8.3,1023.6,1.4,0.0,WSW,0.6,Wanshouxigong
14544,2014,10,27,23,51.0,51.0,12.0,71.0,1300.0,4.0,8.5,1023.2,2.1,0.0,WSW,1.0,Wanshouxigong
14545,2014,10,28,0,52.0,52.0,8.0,75.0,1000.0,2.0,7.4,1022.8,2.3,0.0,SW,0.4,Wanshouxigong
14546,2014,10,28,1,37.0,37.0,7.0,65.0,600.0,5.0,6.7,1022.4,2.8,0.0,SSW,1.0,Wanshouxigong
14547,2014,10,28,2,38.0,38.0,2.0,65.0,700.0,2.0,6.2,1022.0,2.5,0.0,W,1.1,Wanshouxigong
14548,2014,10,28,3,37.0,37.0,2.0,62.0,700.0,3.0,5.7,1022.1,2.7,0.0,WNW,0.9,Wanshouxigong
14549,2014,10,28,4,32.0,32.0,2.0,57.0,700.0,5.0,4.3,1022.1,2.8,0.0,WNW,0.3,Wanshouxigong
14550,2014,10,28,5,34.0,34.0,2.0,64.0,700.0,2.0,3.8,1022.0,2.5,0.0,W,0.8,Wanshouxigong
14551,2014,10,28,6,44.0,71.0,2.0,67.0,900.0,2.0,3.9,1022.2,3.0,0.0,W,0.6,Wanshouxigong
14552,2014,10,28,7,54.0,96.0,2.0,70.0,1200.0,2.0,5.8,1022.6,4.4,0.0,WSW,0.7,Wanshouxigong
14553,2014,10,28,8,68.0,145.0,2.0,74.0,1400.0,2.0,8.7,1022.3,1.8,0.0,NW,1.5,Wanshouxigong
14554,2014,10,28,9,67.0,140.0,4.0,80.0,1300.0,2.0,10.5,1021.7,2.6,0.0,NW,1.6,Wanshouxigong
14555,2014,10,28,10,74.0,129.0,6.0,82.0,1200.0,7.0,11.6,1021.2,2.3,0.0,NNW,0.7,Wanshouxigong
14556,2014,10,28,11,65.0,114.0,12.0,73.0,900.0,20.0,12.7,1020.2,2.8,0.0,SW,1.6,Wanshouxigong
14557,2014,10,28,12,70.0,121.0,15.0,74.0,900.0,26.0,14.0,1019.3,2.5,0.0,W,2.9,Wanshouxigong
14558,2014,10,28,13,65.0,118.0,22.0,67.0,800.0,39.0,14.6,1018.6,2.8,0.0,SW,2.4,Wanshouxigong
14559,2014,10,28,14,54.0,101.0,24.0,42.0,600.0,64.0,14.5,1018.5,2.4,0.0,W,3.1,Wanshouxigong
14560,2014,10,28,15,50.0,99.0,20.0,38.0,500.0,68.0,13.2,1018.1,2.4,0.0,SSW,1.9,Wanshouxigong
14561,2014,10,28,16,53.0,105.0,15.0,46.0,600.0,59.0,13.0,1018.1,2.8,0.0,SW,1.5,Wanshouxigong
14562,2014,10,28,17,49.0,99.0,14.0,54.0,600.0,49.0,12.3,1018.4,3.2,0.0,SW,1.3,Wanshouxigong
14563,2014,10,28,18,53.0,103.0,12.0,67.0,700.0,33.0,11.4,1018.6,3.4,0.0,SSW,0.6,Wanshouxigong
14564,2014,10,28,19,55.0,108.0,12.0,68.0,800.0,30.0,11.6,1018.7,2.9,0.0,SSW,0.8,Wanshouxigong
14565,2014,10,28,20,61.0,116.0,9.0,79.0,800.0,16.0,10.6,1018.6,4.7,0.0,SSW,0.3,Wanshouxigong
14566,2014,10,28,21,65.0,121.0,7.0,98.0,900.0,2.0,9.6,1018.7,5.2,0.0,ESE,0.0,Wanshouxigong
14567,2014,10,28,22,61.0,115.0,7.0,100.0,900.0,2.0,8.9,1018.5,5.6,0.0,NE,0.0,Wanshouxigong
14568,2014,10,28,23,65.0,119.0,4.0,98.0,1000.0,2.0,8.5,1018.3,5.4,0.0,WNW,0.6,Wanshouxigong
14569,2014,10,29,0,79.0,134.0,4.0,98.0,1400.0,2.0,8.1,1018.3,6.1,0.0,W,0.6,Wanshouxigong
14570,2014,10,29,1,87.0,136.0,3.0,93.0,1400.0,2.0,7.7,1018.2,5.7,0.0,ENE,0.0,Wanshouxigong
14571,2014,10,29,2,76.0,111.0,3.0,89.0,1300.0,2.0,8.8,1017.9,4.4,0.0,NW,0.4,Wanshouxigong
14572,2014,10,29,3,79.0,113.0,2.0,86.0,1200.0,2.0,7.0,1017.8,4.6,0.0,SW,0.6,Wanshouxigong
14573,2014,10,29,4,95.0,152.0,2.0,90.0,1500.0,2.0,6.8,1017.8,4.6,0.0,NNW,0.9,Wanshouxigong
14574,2014,10,29,5,107.0,181.0,2.0,100.0,1600.0,2.0,6.5,1017.9,4.5,0.0,WSW,0.5,Wanshouxigong
14575,2014,10,29,6,110.0,182.0,3.0,96.0,1500.0,2.0,6.0,1018.2,4.6,0.0,WSW,0.5,Wanshouxigong
14576,2014,10,29,7,99.0,152.0,2.0,84.0,1400.0,2.0,7.1,1018.8,5.7,0.0,WNW,0.7,Wanshouxigong
14577,2014,10,29,8,94.0,146.0,2.0,82.0,1300.0,2.0,10.9,1018.8,4.1,0.0,WNW,1.1,Wanshouxigong
14578,2014,10,29,9,98.0,162.0,5.0,88.0,1300.0,2.0,12.9,1018.8,3.8,0.0,WNW,1.0,Wanshouxigong
14579,2014,10,29,10,98.0,162.0,9.0,83.0,1100.0,8.0,14.5,1018.5,3.6,0.0,E,0.8,Wanshouxigong
14580,2014,10,29,11,104.0,167.0,13.0,94.0,1200.0,11.0,15.3,1017.7,2.4,0.0,W,1.2,Wanshouxigong
14581,2014,10,29,12,105.0,156.0,17.0,99.0,1300.0,19.0,16.1,1016.9,3.5,0.0,ESE,0.8,Wanshouxigong
14582,2014,10,29,13,113.0,170.0,21.0,111.0,1300.0,25.0,16.1,1016.3,2.8,0.0,SW,2.0,Wanshouxigong
14583,2014,10,29,14,112.0,174.0,22.0,111.0,1200.0,38.0,16.2,1016.1,3.3,0.0,WSW,1.2,Wanshouxigong
14584,2014,10,29,15,123.0,188.0,21.0,127.0,1200.0,34.0,16.1,1016.0,3.2,0.0,SE,1.1,Wanshouxigong
14585,2014,10,29,16,134.0,191.0,19.0,125.0,1200.0,34.0,14.4,1016.2,6.0,0.0,SSE,0.2,Wanshouxigong
14586,2014,10,29,17,135.0,184.0,18.0,113.0,1200.0,40.0,13.8,1016.4,5.9,0.0,WNW,0.9,Wanshouxigong
14587,2014,10,29,18,137.0,172.0,10.0,119.0,1400.0,20.0,12.6,1016.5,5.5,0.0,NE,0.2,Wanshouxigong
14588,2014,10,29,19,145.0,198.0,8.0,141.0,1700.0,2.0,12.1,1016.6,5.9,0.0,SW,0.6,Wanshouxigong
14589,2014,10,29,20,145.0,204.0,9.0,134.0,1500.0,2.0,12.2,1017.1,5.6,0.0,WSW,0.4,Wanshouxigong
14590,2014,10,29,21,162.0,239.0,10.0,133.0,1800.0,2.0,11.7,1017.1,7.2,0.0,ESE,0.1,Wanshouxigong
14591,2014,10,29,22,159.0,218.0,10.0,129.0,1600.0,2.0,11.5,1017.1,7.6,0.0,N,0.0,Wanshouxigong
14592,2014,10,29,23,143.0,183.0,13.0,119.0,1400.0,2.0,11.1,1016.8,8.8,0.0,ENE,0.1,Wanshouxigong
14593,2014,10,30,0,141.0,179.0,14.0,113.0,1300.0,2.0,10.8,1016.6,8.9,0.0,WSW,0.5,Wanshouxigong
14594,2014,10,30,1,146.0,179.0,12.0,107.0,1300.0,2.0,10.8,1016.6,8.7,0.0,ENE,0.0,Wanshouxigong
14595,2014,10,30,2,145.0,179.0,12.0,107.0,1400.0,2.0,10.8,1016.2,8.9,0.0,SW,0.0,Wanshouxigong
14596,2014,10,30,3,147.0,196.0,12.0,114.0,1300.0,2.0,10.8,1015.9,8.9,0.0,WNW,0.7,Wanshouxigong
14597,2014,10,30,4,157.0,206.0,12.0,111.0,1400.0,2.0,11.5,1015.8,6.6,0.0,NW,0.9,Wanshouxigong
14598,2014,10,30,5,161.0,204.0,11.0,105.0,1300.0,2.0,12.0,1015.8,5.6,0.0,NW,1.1,Wanshouxigong
14599,2014,10,30,6,166.0,226.0,10.0,127.0,1900.0,2.0,12.5,1016.3,4.7,0.0,NW,0.9,Wanshouxigong
14600,2014,10,30,7,155.0,230.0,11.0,128.0,1800.0,2.0,12.8,1017.0,4.7,0.0,NW,0.9,Wanshouxigong
14601,2014,10,30,8,152.0,218.0,10.0,120.0,1900.0,2.0,13.4,1017.3,4.8,0.0,WNW,1.5,Wanshouxigong
14602,2014,10,30,9,143.0,203.0,12.0,110.0,1700.0,2.0,13.7,1017.2,5.1,0.0,W,0.9,Wanshouxigong
14603,2014,10,30,10,142.0,202.0,13.0,111.0,1600.0,2.0,14.1,1017.1,5.2,0.0,NW,0.8,Wanshouxigong
14604,2014,10,30,11,153.0,207.0,14.0,116.0,1700.0,3.0,14.4,1016.7,6.0,0.0,NW,1.4,Wanshouxigong
14605,2014,10,30,12,157.0,191.0,20.0,114.0,1600.0,9.0,15.0,1015.7,6.0,0.0,NW,1.1,Wanshouxigong
14606,2014,10,30,13,165.0,199.0,25.0,122.0,1700.0,12.0,15.7,1015.0,5.6,0.0,NNE,1.5,Wanshouxigong
14607,2014,10,30,14,177.0,202.0,29.0,115.0,1700.0,26.0,15.7,1014.8,5.3,0.0,ENE,1.7,Wanshouxigong
14608,2014,10,30,15,178.0,195.0,39.0,106.0,1700.0,43.0,15.6,1014.7,5.5,0.0,NE,1.3,Wanshouxigong
14609,2014,10,30,16,180.0,206.0,40.0,114.0,1700.0,36.0,14.9,1014.8,6.5,0.0,NW,1.4,Wanshouxigong
14610,2014,10,30,17,182.0,203.0,33.0,130.0,1800.0,15.0,14.4,1015.1,6.5,0.0,NNW,1.1,Wanshouxigong
14611,2014,10,30,18,185.0,199.0,28.0,139.0,1800.0,4.0,13.8,1015.6,7.3,0.0,NW,0.9,Wanshouxigong
14612,2014,10,30,19,184.0,203.0,23.0,138.0,1900.0,2.0,13.6,1016.0,8.0,0.0,NE,0.1,Wanshouxigong
14613,2014,10,30,20,185.0,210.0,21.0,136.0,1900.0,2.0,12.6,1016.3,8.3,0.0,SSW,0.4,Wanshouxigong
14614,2014,10,30,21,201.0,229.0,15.0,136.0,2100.0,2.0,12.1,1016.6,8.4,0.0,WNW,0.6,Wanshouxigong
14615,2014,10,30,22,199.0,207.0,11.0,134.0,2000.0,2.0,12.3,1016.4,7.6,0.0,N,0.0,Wanshouxigong
14616,2014,10,30,23,198.0,211.0,11.0,139.0,2100.0,2.0,11.8,1015.8,8.1,0.0,W,0.6,Wanshouxigong
14617,2014,10,31,0,198.0,198.0,9.0,130.0,2000.0,2.0,11.4,1015.8,8.1,0.0,SSE,0.0,Wanshouxigong
14618,2014,10,31,1,197.0,197.0,9.0,121.0,1900.0,2.0,11.5,1015.5,8.2,0.0,SW,0.3,Wanshouxigong
14619,2014,10,31,2,196.0,196.0,8.0,116.0,1900.0,2.0,11.4,1015.0,8.3,0.0,ESE,0.0,Wanshouxigong
14620,2014,10,31,3,189.0,189.0,9.0,112.0,1800.0,2.0,11.5,1014.8,8.5,0.0,NW,0.7,Wanshouxigong
14621,2014,10,31,4,190.0,190.0,8.0,111.0,1800.0,2.0,11.5,1014.6,8.5,0.0,ESE,0.0,Wanshouxigong
14622,2014,10,31,5,196.0,196.0,7.0,109.0,1900.0,2.0,11.7,1014.4,7.8,0.0,WNW,0.3,Wanshouxigong
14623,2014,10,31,6,196.0,196.0,8.0,111.0,2000.0,2.0,11.6,1014.5,7.5,0.0,SSE,0.6,Wanshouxigong
14624,2014,10,31,7,189.0,189.0,7.0,108.0,2000.0,2.0,12.6,1015.4,8.5,0.0,W,0.9,Wanshouxigong
14625,2014,10,31,8,210.0,210.0,9.0,113.0,2800.0,2.0,13.3,1015.5,8.8,0.0,WSW,0.9,Wanshouxigong
14626,2014,10,31,9,165.0,165.0,10.0,107.0,2900.0,2.0,14.1,1015.4,8.9,0.0,SSW,1.0,Wanshouxigong
14627,2014,10,31,10,137.0,137.0,9.0,104.0,2700.0,2.0,14.7,1015.0,9.7,0.0,ESE,0.8,Wanshouxigong
14628,2014,10,31,11,128.0,128.0,8.0,95.0,2500.0,4.0,14.8,1014.4,9.8,0.0,WSW,1.1,Wanshouxigong
14629,2014,10,31,12,132.0,132.0,8.0,88.0,2300.0,12.0,15.2,1013.4,10.2,0.0,SE,1.4,Wanshouxigong
14630,2014,10,31,13,140.0,140.0,6.0,82.0,2000.0,19.0,15.6,1012.6,10.1,0.0,ESE,0.7,Wanshouxigong
14631,2014,10,31,14,140.0,140.0,6.0,76.0,2000.0,29.0,15.4,1012.4,10.2,0.0,SW,1.6,Wanshouxigong
14632,2014,10,31,15,142.0,142.0,6.0,82.0,2000.0,27.0,14.7,1012.0,11.3,0.0,SE,0.2,Wanshouxigong
14633,2014,10,31,16,142.0,143.0,4.0,84.0,2100.0,23.0,14.6,1011.7,11.0,0.0,SSW,0.4,Wanshouxigong
14634,2014,10,31,17,147.0,147.0,3.0,88.0,2100.0,14.0,13.3,1012.2,11.4,0.0,WSW,0.5,Wanshouxigong
14635,2014,10,31,18,157.0,157.0,2.0,96.0,2100.0,6.0,13.0,1012.5,11.4,0.0,W,0.5,Wanshouxigong
14636,2014,10,31,19,184.0,184.0,2.0,99.0,2100.0,2.0,12.9,1013.1,11.6,0.0,W,0.8,Wanshouxigong
14637,2014,10,31,20,198.0,198.0,2.0,102.0,2200.0,2.0,12.9,1001.0,11.6,0.0,W,0.8,Wanshouxigong
14638,2014,10,31,21,214.0,228.0,2.0,106.0,2400.0,2.0,13.1,997.0,11.5,0.0,SW,0.5,Wanshouxigong
14639,2014,10,31,22,223.0,232.0,3.0,109.0,2600.0,2.0,12.3,997.0,11.0,0.0,NE,0.0,Wanshouxigong
14640,2014,10,31,23,250.0,261.0,3.0,112.0,2600.0,2.0,11.9,996.0,11.1,0.0,SSW,0.7,Wanshouxigong
14641,2014,11,1,0,241.0,255.0,2.0,104.0,2600.0,2.0,11.2,1020.0,10.3,0.0,W,0.9,Wanshouxigong
14642,2014,11,1,1,225.0,226.0,2.0,91.0,2400.0,2.0,9.7,1017.0,8.9,0.0,WSW,0.8,Wanshouxigong
14643,2014,11,1,2,222.0,222.0,2.0,80.0,2300.0,2.0,9.2,1018.0,8.6,0.0,WSW,0.8,Wanshouxigong
14644,2014,11,1,3,216.0,216.0,2.0,72.0,2000.0,2.0,8.6,1020.0,8.2,0.0,W,0.2,Wanshouxigong
14645,2014,11,1,4,211.0,211.0,2.0,65.0,2000.0,2.0,8.4,1020.0,8.0,0.0,W,0.4,Wanshouxigong
14646,2014,11,1,5,198.0,198.0,2.0,53.0,2000.0,2.0,7.2,1019.0,6.8,0.0,WNW,0.4,Wanshouxigong
14647,2014,11,1,6,173.0,173.0,2.0,53.0,2000.0,2.0,7.5,1021.0,7.2,0.0,N,1.7,Wanshouxigong
14648,2014,11,1,7,59.0,59.0,2.0,59.0,1200.0,2.0,11.0,1017.0,4.0,0.0,NE,2.0,Wanshouxigong
14649,2014,11,1,8,23.0,23.0,2.0,79.0,800.0,2.0,10.1,1020.0,4.7,0.0,NW,0.8,Wanshouxigong
14650,2014,11,1,9,18.0,18.0,4.0,64.0,800.0,6.0,14.3,1017.0,-2.6,0.0,N,3.4,Wanshouxigong
14651,2014,11,1,10,12.0,12.0,6.0,52.0,600.0,21.0,14.9,1019.0,-1.7,0.0,WNW,2.4,Wanshouxigong
14652,2014,11,1,11,5.0,7.0,7.0,28.0,400.0,47.0,15.8,1021.0,-3.7,0.0,WNW,3.4,Wanshouxigong
14653,2014,11,1,12,4.0,20.0,4.0,23.0,300.0,53.0,16.2,1016.0,-4.4,0.0,WNW,2.4,Wanshouxigong
14654,2014,11,1,13,8.0,18.0,5.0,21.0,300.0,54.0,16.4,1017.0,-3.7,0.0,NW,1.6,Wanshouxigong
14655,2014,11,1,14,7.0,30.0,6.0,19.0,300.0,58.0,16.9,1018.0,-6.9,0.0,WNW,2.4,Wanshouxigong
14656,2014,11,1,15,11.0,54.0,7.0,21.0,300.0,57.0,16.5,1018.0,-7.2,0.0,WNW,3.8,Wanshouxigong
14657,2014,11,1,16,4.0,45.0,6.0,23.0,300.0,56.0,15.7,1014.0,-7.9,0.0,WNW,1.9,Wanshouxigong
14658,2014,11,1,17,4.0,41.0,6.0,24.0,300.0,55.0,15.1,1014.0,-7.1,0.0,WNW,2.9,Wanshouxigong
14659,2014,11,1,18,9.0,30.0,6.0,29.0,300.0,49.0,14.8,1017.0,-7.4,0.0,WNW,2.2,Wanshouxigong
14660,2014,11,1,19,8.0,35.0,3.0,39.0,400.0,36.0,11.5,1015.0,-1.7,0.0,W,0.9,Wanshouxigong
14661,2014,11,1,20,13.0,35.0,3.0,47.0,400.0,29.0,9.8,1016.0,-0.4,0.0,W,1.7,Wanshouxigong
14662,2014,11,1,21,11.0,33.0,4.0,53.0,500.0,23.0,13.5,1018.0,-6.7,0.0,W,2.3,Wanshouxigong
14663,2014,11,1,22,11.0,25.0,5.0,41.0,300.0,35.0,13.5,1017.0,-7.3,0.0,WNW,3.4,Wanshouxigong
14664,2014,11,1,23,9.0,37.0,4.0,24.0,300.0,47.0,12.7,1018.0,-5.4,0.0,WNW,4.0,Wanshouxigong
14665,2014,11,2,0,4.0,25.0,4.0,17.0,300.0,51.0,12.2,1022.0,-7.8,0.0,NW,5.6,Wanshouxigong
14666,2014,11,2,1,3.0,18.0,4.0,12.0,200.0,59.0,11.3,1020.0,-9.1,0.0,WNW,2.7,Wanshouxigong
14667,2014,11,2,2,3.0,18.0,3.0,9.0,200.0,64.0,10.8,1019.0,-12.6,0.0,WNW,6.2,Wanshouxigong
14668,2014,11,2,3,5.0,56.0,2.0,7.0,200.0,66.0,10.1,1018.0,-12.5,0.0,WNW,4.9,Wanshouxigong
14669,2014,11,2,4,3.0,17.0,2.0,6.0,200.0,66.0,9.7,1023.0,-12.9,0.0,WNW,4.7,Wanshouxigong
14670,2014,11,2,5,3.0,9.0,4.0,8.0,200.0,63.0,9.1,1018.0,-12.1,0.0,NW,2.5,Wanshouxigong
14671,2014,11,2,6,3.0,7.0,5.0,11.0,200.0,57.0,9.2,1024.0,-12.0,0.0,WNW,2.2,Wanshouxigong
14672,2014,11,2,7,3.0,18.0,6.0,18.0,300.0,51.0,9.1,1022.0,-10.5,0.0,WNW,2.0,Wanshouxigong
14673,2014,11,2,8,7.0,20.0,6.0,29.0,300.0,39.0,9.5,1025.0,-10.6,0.0,WNW,4.0,Wanshouxigong
14674,2014,11,2,9,8.0,16.0,5.0,24.0,300.0,45.0,10.9,1025.0,-10.6,0.0,WNW,5.6,Wanshouxigong
14675,2014,11,2,10,5.0,19.0,6.0,17.0,300.0,57.0,12.1,1023.0,-10.9,0.0,NW,4.9,Wanshouxigong
14676,2014,11,2,11,5.0,17.0,5.0,12.0,200.0,62.0,12.9,1022.0,-12.4,0.0,W,4.1,Wanshouxigong
14677,2014,11,2,12,5.0,25.0,5.0,12.0,200.0,64.0,13.7,1021.0,-13.4,0.0,WNW,4.7,Wanshouxigong
14678,2014,11,2,13,3.0,23.0,5.0,11.0,200.0,65.0,14.7,1023.0,-12.6,0.0,WNW,3.1,Wanshouxigong
14679,2014,11,2,14,6.0,24.0,4.0,10.0,200.0,67.0,15.3,1018.0,-14.0,0.0,WNW,2.7,Wanshouxigong
14680,2014,11,2,15,3.0,27.0,5.0,12.0,200.0,66.0,15.4,1019.0,-13.9,0.0,WNW,2.9,Wanshouxigong
14681,2014,11,2,16,4.0,33.0,6.0,15.0,200.0,64.0,15.2,1019.0,-14.1,0.0,WNW,2.5,Wanshouxigong
14682,2014,11,2,17,10.0,28.0,7.0,18.0,300.0,60.0,14.1,1019.0,-13.1,0.0,WNW,2.4,Wanshouxigong
14683,2014,11,2,18,8.0,25.0,6.0,29.0,300.0,46.0,8.7,1020.0,-7.9,0.0,WSW,0.6,Wanshouxigong
14684,2014,11,2,19,7.0,25.0,9.0,29.0,300.0,45.0,6.7,1023.0,-5.0,0.0,W,0.5,Wanshouxigong
14685,2014,11,2,20,6.0,31.0,9.0,36.0,400.0,35.0,6.0,1018.0,-5.7,0.0,NW,2.2,Wanshouxigong
14686,2014,11,2,21,11.0,32.0,6.0,48.0,400.0,20.0,6.9,1024.0,-5.8,0.0,W,0.6,Wanshouxigong
14687,2014,11,2,22,8.0,29.0,4.0,61.0,500.0,6.0,5.3,1022.0,-4.0,0.0,W,1.0,Wanshouxigong
14688,2014,11,2,23,14.3,28.9,3.5,69.1,800.0,2.0,3.9,1020.0,-2.5,0.0,SSW,0.7,Wanshouxigong
14689,2014,11,3,0,14.0,29.0,4.0,69.0,800.0,2.0,3.2,1018.0,-3.0,0.0,WNW,0.7,Wanshouxigong
14690,2014,11,3,1,34.0,62.0,5.0,73.0,1000.0,2.0,3.1,1018.0,-3.1,0.0,WSW,0.6,Wanshouxigong
14691,2014,11,3,2,32.0,70.0,2.0,69.0,1000.0,2.0,2.6,1021.0,-2.3,0.0,SSW,0.8,Wanshouxigong
14692,2014,11,3,3,32.0,76.0,2.0,65.0,1000.0,2.0,2.5,1023.0,-2.6,0.0,W,0.8,Wanshouxigong
14693,2014,11,3,4,38.0,64.0,2.0,66.0,1100.0,2.0,1.6,1020.0,-2.5,0.0,W,0.9,Wanshouxigong
14694,2014,11,3,5,40.0,64.0,2.0,61.0,1100.0,2.0,1.0,1018.0,-1.6,0.0,SE,0.4,Wanshouxigong
14695,2014,11,3,6,43.0,68.0,2.0,63.0,1200.0,2.0,0.7,1018.0,-1.7,0.0,W,0.8,Wanshouxigong
14696,2014,11,3,7,46.0,80.0,3.0,62.0,1400.0,2.0,0.9,1018.0,-1.3,0.0,E,0.0,Wanshouxigong
14697,2014,11,3,8,56.0,122.0,4.0,69.0,1900.0,3.0,3.1,1019.0,0.2,0.0,ESE,0.4,Wanshouxigong
14698,2014,11,3,9,54.0,92.0,5.0,80.0,1700.0,3.0,11.7,1021.0,-2.5,0.0,WSW,0.6,Wanshouxigong
14699,2014,11,3,10,30.0,50.0,6.0,67.0,800.0,12.0,15.6,1022.0,-6.7,0.0,SSW,2.0,Wanshouxigong
14700,2014,11,3,11,14.0,40.0,5.0,41.0,400.0,40.0,17.1,1020.0,-7.4,0.0,SSW,2.7,Wanshouxigong
14701,2014,11,3,12,17.0,48.0,4.0,31.0,400.0,60.0,17.7,1020.0,-7.0,0.0,SW,3.1,Wanshouxigong
14702,2014,11,3,13,13.0,39.0,4.0,21.0,300.0,75.0,18.7,1019.0,-6.9,0.0,WSW,3.1,Wanshouxigong
14703,2014,11,3,14,5.0,23.0,3.0,18.0,300.0,75.0,19.1,1019.0,-7.3,0.0,SSW,3.2,Wanshouxigong
14704,2014,11,3,15,7.0,30.0,3.0,18.0,300.0,73.0,18.9,1014.0,-6.7,0.0,WSW,2.1,Wanshouxigong
14705,2014,11,3,16,11.0,39.0,3.0,20.0,300.0,75.0,18.3,1013.0,-6.5,0.0,SW,2.9,Wanshouxigong
14706,2014,11,3,17,13.0,56.0,4.0,32.0,300.0,63.0,14.6,1013.0,-6.9,0.0,WSW,2.5,Wanshouxigong
14707,2014,11,3,18,,,,,,,14.6,1016.0,-4.2,0.0,WSW,1.5,Wanshouxigong
14708,2014,11,3,19,,,,,,,11.4,1015.0,-2.4,0.0,WSW,1.6,Wanshouxigong
14709,2014,11,3,20,50.0,105.0,3.0,87.0,800.0,8.0,11.8,1014.0,-1.4,0.0,SW,1.1,Wanshouxigong
14710,2014,11,3,21,,,,,,,9.0,1018.0,-1.4,0.0,SSW,1.6,Wanshouxigong
14711,2014,11,3,22,,,,,,,7.5,1017.0,-0.7,0.0,SW,1.0,Wanshouxigong
14712,2014,11,3,23,,,,,,76.0,9.3,1018.0,-0.9,0.0,SSW,1.2,Wanshouxigong
14713,2014,11,4,0,,,,,,76.0,7.4,1014.0,-0.3,0.0,W,1.0,Wanshouxigong
14714,2014,11,4,1,,,,,,76.0,4.6,1016.0,0.5,0.0,SW,0.1,Wanshouxigong
14715,2014,11,4,2,,,,,,76.0,3.4,1016.0,0.8,0.0,N,0.0,Wanshouxigong
14716,2014,11,4,3,,,,,,,2.7,1017.0,0.1,0.0,SW,0.5,Wanshouxigong
14717,2014,11,4,4,,,,,,76.0,2.3,1017.0,-0.3,0.0,W,1.0,Wanshouxigong
14718,2014,11,4,5,,,,,,76.0,2.0,1015.0,-0.3,0.0,W,0.5,Wanshouxigong
14719,2014,11,4,6,,,,,,76.0,2.1,1016.0,0.2,0.0,E,1.0,Wanshouxigong
14720,2014,11,4,7,,,,,,,2.1,1016.0,-0.2,0.0,NW,0.8,Wanshouxigong
14721,2014,11,4,8,,,,,,76.0,4.3,1016.0,0.8,0.0,WSW,0.5,Wanshouxigong
14722,2014,11,4,9,71.0,114.0,7.0,72.0,1300.0,5.0,10.3,1015.0,-1.8,0.0,NW,1.8,Wanshouxigong
14723,2014,11,4,10,74.0,126.0,15.0,69.0,1100.0,15.0,12.0,1018.0,-1.5,0.0,W,1.6,Wanshouxigong
14724,2014,11,4,11,89.0,139.0,20.0,85.0,1200.0,18.0,13.6,1016.0,-1.6,0.0,W,1.9,Wanshouxigong
